Age,Gender,Income,Education,Occupation
20-29,Female,Low,HS-grad,Transport-moving
40-49,Any,Low,Some-college,Prof-specialty
40-49,Male,Low,Bachelors,Sales
40-49,Male,Low,Bachelors,Tech-support
30-39,Any,Low,10th,Other-service
30-39,Any,Low,HS-grad,Machine-op-inspct
20-29,Male,Low,Bachelors,Sales
50-59,Male,Low,HS-grad,Handlers-cleaners
30-39,Female,Low,HS-grad,Other-service
50-59,Male,High,Bachelors,Exec-managerial
10-19,Any,Low,11th,Craft-repair
30-39,Male,Low,Some-college,Craft-repair
30-39,Any,High,Some-college,Craft-repair
40-49,Female,Low,HS-grad,Craft-repair
30-39,Male,Low,HS-grad,Craft-repair
20-29,Male,Low,Bachelors,Prof-specialty
20-29,Female,Low,Assoc-acdm,Other-service
30-39,Male,Low,10th,Craft-repair
30-39,Male,Low,HS-grad,Exec-managerial
40-49,Any,High,Bachelors,Sales
30-39,Any,High,Masters,Exec-managerial
10-19,Male,Low,10th,Farming-fishing
50-59,Any,Low,HS-grad,Other-service
30-39,Female,Low,Some-college,Machine-op-inspct
20-29,Any,Low,HS-grad,Protective-serv
50-59,Male,High,Bachelors,Exec-managerial
50-59,Any,Low,HS-grad,Craft-repair
30-39,Any,High,Prof-school,Prof-specialty
20-29,Any,Low,Some-college,Craft-repair
40-49,Female,High,Bachelors,Exec-managerial
30-39,Any,High,Masters,Exec-managerial
10-19,Male,Low,HS-grad,Tech-support
10-19,Any,Low,HS-grad,Other-service
40-49,Female,Low,Some-college,Other-service
30-39,Male,Low,Some-college,Farming-fishing
40-49,Male,Low,HS-grad,Adm-clerical
40-49,Male,Low,Some-college,Sales
50-59,Any,Low,Assoc-voc,Exec-managerial
40-49,Female,Low,HS-grad,Exec-managerial
20-29,Female,Low,Some-college,Other-service
30-39,Female,High,HS-grad,Adm-clerical
50-59,Male,High,HS-grad,Prof-specialty
40-49,Male,Low,Assoc-voc,Tech-support
40-49,Male,Low,Some-college,Handlers-cleaners
50-59,Female,Low,Masters,Exec-managerial
40-49,Female,High,Assoc-voc,Prof-specialty
40-49,Male,High,Doctorate,Prof-specialty
30-39,Female,Low,Bachelors,Adm-clerical
50-59,Any,High,HS-grad,Craft-repair
20-29,Any,Low,Some-college,Other-service
60-69,Female,Low,7th-8th,Other-service
40-49,Male,High,Bachelors,Prof-specialty
50-59,Male,Low,HS-grad,Protective-serv
40-49,Male,High,Bachelors,Prof-specialty
30-39,Any,Low,Bachelors,Adm-clerical
40-49,Any,High,Masters,Exec-managerial
10-19,Any,Low,11th,Handlers-cleaners
50-59,Female,Low,Bachelors,Adm-clerical
10-19,Any,Low,11th,Exec-managerial
30-39,Any,Low,Bachelors,Prof-specialty
40-49,Female,High,Bachelors,Prof-specialty
20-29,Male,Low,HS-grad,Machine-op-inspct
30-39,Any,Low,HS-grad,Exec-managerial
40-49,Any,Low,Bachelors,Sales
20-29,Any,Low,Bachelors,Tech-support
20-29,Any,Low,Some-college,Craft-repair
70-79,Any,Low,HS-grad,Farming-fishing
20-29,Female,Low,Some-college,Sales
60-69,Any,Low,Some-college,Machine-op-inspct
20-29,Any,Low,HS-grad,Machine-op-inspct
40-49,Any,Low,Some-college,Exec-managerial
50-59,Any,High,Masters,Exec-managerial
60-69,Any,Low,HS-grad,Craft-repair
20-29,Male,Low,HS-grad,Transport-moving
30-39,Female,Low,Assoc-acdm,Craft-repair
20-29,Any,Low,Some-college,Tech-support
20-29,Female,Low,Assoc-voc,Exec-managerial
40-49,Male,Low,Bachelors,Protective-serv
50-59,Any,High,HS-grad,Transport-moving
20-29,Any,High,HS-grad,Handlers-cleaners
30-39,Female,Low,11th,Other-service
20-29,Any,Low,Some-college,Sales
30-39,Any,High,Some-college,Sales
50-59,Male,High,Bachelors,Exec-managerial
30-39,Male,High,Masters,Prof-specialty
50-59,Male,High,Bachelors,Adm-clerical
20-29,Male,Low,11th,Craft-repair
20-29,Any,Low,HS-grad,Machine-op-inspct
30-39,Any,Low,11th,Farming-fishing
40-49,Male,Low,Some-college,Transport-moving
30-39,Any,High,Some-college,Exec-managerial
60-69,Female,Low,Some-college,Adm-clerical
40-49,Any,Low,Some-college,Exec-managerial
20-29,Female,Low,Some-college,Adm-clerical
50-59,Any,Low,HS-grad,Sales
60-69,Any,High,Bachelors,Exec-managerial
40-49,Any,Low,HS-grad,Handlers-cleaners
40-49,Male,High,Bachelors,Prof-specialty
30-39,Male,Low,HS-grad,Handlers-cleaners
30-39,Any,High,Masters,Exec-managerial
20-29,Male,Low,Some-college,Protective-serv
40-49,Male,High,HS-grad,Sales
10-19,Female,Low,10th,Other-service
10-19,Female,Low,Some-college,Exec-managerial
50-59,Male,High,Bachelors,Sales
20-29,Any,Low,HS-grad,Machine-op-inspct
40-49,Any,Low,HS-grad,Transport-moving
20-29,Any,Low,Bachelors,Prof-specialty
30-39,Any,High,Bachelors,Prof-specialty
30-39,Any,High,Doctorate,Prof-specialty
30-39,Any,Low,7th-8th,Handlers-cleaners
20-29,Male,Low,HS-grad,Farming-fishing
50-59,Any,Low,Preschool,Other-service
20-29,Female,Low,Bachelors,Prof-specialty
30-39,Any,High,Prof-school,Exec-managerial
30-39,Female,Low,Bachelors,Prof-specialty
50-59,Any,Low,9th,Sales
40-49,Female,Low,Assoc-acdm,Prof-specialty
20-29,Male,High,HS-grad,Craft-repair
20-29,Male,High,Assoc-voc,Tech-support
30-39,Male,High,HS-grad,Exec-managerial
50-59,Any,High,Bachelors,Exec-managerial
40-49,Female,Low,HS-grad,Adm-clerical
10-19,Any,Low,12th,Other-service
20-29,Any,High,Bachelors,Exec-managerial
30-39,Male,Low,Prof-school,Prof-specialty
30-39,Male,Low,HS-grad,Transport-moving
40-49,Female,Low,Some-college,Adm-clerical
40-49,Any,High,HS-grad,Craft-repair
30-39,Any,High,HS-grad,Prof-specialty
20-29,Any,Low,Bachelors,Prof-specialty
40-49,Male,Low,HS-grad,Other-service
50-59,Any,Low,HS-grad,Other-service
30-39,Any,Low,HS-grad,Exec-managerial
20-29,Male,Low,11th,Other-service
40-49,Any,Low,HS-grad,Craft-repair
20-29,Any,Low,10th,Handlers-cleaners
30-39,Any,Low,9th,Other-service
60-69,Female,Low,HS-grad,Other-service
20-29,Male,Low,Bachelors,Adm-clerical
40-49,Any,Low,HS-grad,Craft-repair
20-29,Male,Low,Some-college,Craft-repair
40-49,Any,Low,HS-grad,Craft-repair
40-49,Male,High,Masters,Prof-specialty
40-49,Male,Low,HS-grad,Transport-moving
20-29,Male,Low,HS-grad,Protective-serv
30-39,Male,High,Doctorate,Exec-managerial
10-19,Any,Low,HS-grad,Other-service
40-49,Female,High,HS-grad,Adm-clerical
10-19,Male,Low,HS-grad,Other-service
20-29,Male,Low,Some-college,Exec-managerial
30-39,Any,Low,11th,Craft-repair
20-29,Female,Low,HS-grad,Sales
30-39,Male,High,Bachelors,Exec-managerial
20-29,Male,Low,HS-grad,Other-service
60-69,Any,Low,Masters,Prof-specialty
30-39,Any,High,Bachelors,Exec-managerial
30-39,Any,Low,HS-grad,Exec-managerial
40-49,Any,High,HS-grad,Protective-serv
40-49,Male,High,Bachelors,Sales
20-29,Any,Low,Prof-school,Prof-specialty
20-29,Male,Low,5th-6th,Farming-fishing
30-39,Any,High,Some-college,Protective-serv
40-49,Male,Low,Some-college,Farming-fishing
20-29,Any,Low,Some-college,Tech-support
40-49,Male,Low,HS-grad,Adm-clerical
20-29,Male,Low,HS-grad,Other-service
20-29,Any,Low,HS-grad,Sales
30-39,Male,Low,9th,Other-service
30-39,Male,Low,HS-grad,Craft-repair
20-29,Female,Low,12th,Adm-clerical
30-39,Female,High,Bachelors,Adm-clerical
60-69,Male,Low,Masters,Prof-specialty
20-29,Female,Low,Bachelors,Sales
40-49,Any,High,HS-grad,Craft-repair
60-69,Male,Low,Masters,Sales
30-39,Any,Low,Assoc-voc,Sales
50-59,Male,Low,7th-8th,Craft-repair
60-69,Any,High,Some-college,Exec-managerial
50-59,Any,High,Bachelors,Exec-managerial
50-59,Male,Low,HS-grad,Transport-moving
40-49,Male,Low,HS-grad,Adm-clerical
70-79,Male,Low,5th-6th,Transport-moving
30-39,Male,Low,7th-8th,Farming-fishing
50-59,Female,Low,10th,Adm-clerical
30-39,Male,High,Assoc-voc,Tech-support
40-49,Male,High,Some-college,Sales
60-69,Female,Low,HS-grad,Adm-clerical
30-39,Any,Low,11th,Machine-op-inspct
40-49,Any,Low,HS-grad,Craft-repair
30-39,Any,Low,HS-grad,Adm-clerical
30-39,Any,Low,Bachelors,Craft-repair
40-49,Any,Low,Bachelors,Sales
20-29,Male,Low,HS-grad,Craft-repair
30-39,Male,Low,10th,Craft-repair
10-19,Any,Low,HS-grad,Handlers-cleaners
30-39,Any,Low,Bachelors,Craft-repair
40-49,Any,Low,Bachelors,Transport-moving
60-69,Any,Low,HS-grad,Craft-repair
40-49,Any,Low,Bachelors,Prof-specialty
40-49,Any,Low,5th-6th,Transport-moving
20-29,Male,Low,Some-college,Protective-serv
40-49,Any,Low,Some-college,Adm-clerical
60-69,Male,High,Bachelors,Tech-support
30-39,Male,Low,HS-grad,Machine-op-inspct
20-29,Female,Low,Some-college,Tech-support
30-39,Female,Low,Some-college,Other-service
30-39,Any,High,HS-grad,Sales
60-69,Male,High,Bachelors,Prof-specialty
40-49,Any,Low,9th,Tech-support
50-59,Any,High,Bachelors,Prof-specialty
30-39,Male,Low,Bachelors,Sales
20-29,Any,Low,HS-grad,Sales
40-49,Any,High,Prof-school,Prof-specialty
40-49,Female,Low,7th-8th,Other-service
20-29,Any,Low,Some-college,Sales
30-39,Any,Low,Bachelors,Prof-specialty
40-49,Female,Low,Some-college,Prof-specialty
30-39,Female,Low,Some-college,Adm-clerical
20-29,Female,Low,Assoc-voc,Adm-clerical
30-39,Any,Low,HS-grad,Machine-op-inspct
30-39,Any,Low,Bachelors,Prof-specialty
20-29,Male,Low,HS-grad,Craft-repair
40-49,Any,Low,Bachelors,Adm-clerical
30-39,Male,Low,Assoc-acdm,Sales
50-59,Any,Low,10th,Craft-repair
20-29,Female,Low,9th,Other-service
40-49,Male,High,HS-grad,Exec-managerial
40-49,Any,Low,Bachelors,Sales
20-29,Male,Low,Some-college,Sales
30-39,Male,Low,HS-grad,Craft-repair
20-29,Male,Low,HS-grad,Adm-clerical
30-39,Female,High,Bachelors,Exec-managerial
20-29,Any,Low,HS-grad,Transport-moving
20-29,Female,Low,10th,Machine-op-inspct
20-29,Any,Low,Bachelors,Adm-clerical
50-59,Any,Low,HS-grad,Machine-op-inspct
40-49,Any,Low,Bachelors,Prof-specialty
40-49,Female,High,HS-grad,Craft-repair
20-29,Female,Low,HS-grad,Adm-clerical
40-49,Any,Low,Assoc-voc,Farming-fishing
50-59,Any,High,Some-college,Sales
50-59,Female,Low,Assoc-acdm,Exec-managerial
20-29,Female,Low,Bachelors,Exec-managerial
30-39,Male,High,Masters,Exec-managerial
40-49,Female,High,Bachelors,Exec-managerial
30-39,Any,High,Assoc-acdm,Tech-support
30-39,Any,Low,Some-college,Sales
40-49,Any,Low,HS-grad,Machine-op-inspct
40-49,Any,Low,HS-grad,Adm-clerical
20-29,Any,Low,HS-grad,Sales
10-19,Any,Low,HS-grad,Adm-clerical
30-39,Male,Low,Some-college,Exec-managerial
20-29,Male,Low,Prof-school,Prof-specialty
40-49,Any,High,Assoc-voc,Exec-managerial
40-49,Male,High,Bachelors,Exec-managerial
50-59,Any,Low,Some-college,Exec-managerial
20-29,Any,Low,Bachelors,Sales
40-49,Any,Low,HS-grad,Sales
30-39,Male,Low,Bachelors,Other-service
50-59,Female,High,HS-grad,Adm-clerical
10-19,Male,Low,HS-grad,Other-service
20-29,Female,Low,Some-college,Prof-specialty
30-39,Male,High,Masters,Prof-specialty
50-59,Female,Low,Some-college,Adm-clerical
40-49,Any,Low,HS-grad,Craft-repair
70-79,Any,High,Some-college,Sales
30-39,Any,High,HS-grad,Craft-repair
40-49,Male,Low,Bachelors,Protective-serv
30-39,Male,Low,Some-college,Protective-serv
10-19,Any,Low,11th,Other-service
40-49,Male,High,Doctorate,Prof-specialty
20-29,Any,Low,Some-college,Adm-clerical
20-29,Female,Low,10th,Other-service
40-49,Any,Low,12th,Machine-op-inspct
40-49,Male,Low,11th,Transport-moving
20-29,Any,Low,Assoc-acdm,Other-service
10-19,Female,Low,HS-grad,Adm-clerical
30-39,Any,High,Some-college,Exec-managerial
40-49,Any,High,Bachelors,Protective-serv
30-39,Male,High,HS-grad,Craft-repair
20-29,Any,Low,HS-grad,Adm-clerical
30-39,Male,Low,Some-college,Craft-repair
30-39,Male,High,Bachelors,Craft-repair
20-29,Male,Low,Some-college,Other-service
50-59,Any,Low,7th-8th,Farming-fishing
20-29,Male,Low,Some-college,Sales
20-29,Any,High,Assoc-voc,Prof-specialty
50-59,Male,High,Assoc-voc,Tech-support
50-59,Any,High,Prof-school,Sales
30-39,Male,Low,HS-grad,Exec-managerial
40-49,Any,High,Some-college,Transport-moving
20-29,Any,Low,HS-grad,Other-service
30-39,Any,High,Assoc-voc,Other-service
60-69,Any,High,HS-grad,Sales
60-69,Male,Low,Masters,Prof-specialty
60-69,Any,Low,9th,Exec-managerial
60-69,Male,High,Some-college,Craft-repair
40-49,Any,Low,Bachelors,Exec-managerial
20-29,Male,Low,11th,Tech-support
40-49,Any,High,Prof-school,Prof-specialty
40-49,Any,Low,Bachelors,Adm-clerical
60-69,Female,Low,HS-grad,Prof-specialty
30-39,Any,Low,11th,Machine-op-inspct
20-29,Any,Low,HS-grad,Craft-repair
20-29,Any,Low,HS-grad,Craft-repair
20-29,Any,Low,Some-college,Sales
30-39,Male,High,Bachelors,Prof-specialty
40-49,Any,Low,HS-grad,Machine-op-inspct
20-29,Any,High,HS-grad,Machine-op-inspct
10-19,Any,Low,10th,Other-service
30-39,Any,Low,Bachelors,Prof-specialty
20-29,Any,Low,Some-college,Other-service
40-49,Female,Low,HS-grad,Machine-op-inspct
20-29,Any,Low,Some-college,Transport-moving
30-39,Any,Low,Assoc-voc,Prof-specialty
60-69,Male,Low,HS-grad,Craft-repair
30-39,Any,Low,11th,Exec-managerial
20-29,Female,High,Bachelors,Exec-managerial
30-39,Any,Low,HS-grad,Machine-op-inspct
30-39,Male,High,Bachelors,Prof-specialty
30-39,Male,Low,Some-college,Sales
60-69,Any,High,7th-8th,Transport-moving
30-39,Male,Low,HS-grad,Sales
10-19,Male,Low,9th,Craft-repair
40-49,Any,High,Bachelors,Exec-managerial
20-29,Male,Low,Some-college,Sales
40-49,Any,Low,Bachelors,Transport-moving
30-39,Female,Low,11th,Other-service
40-49,Any,Low,HS-grad,Adm-clerical
20-29,Male,Low,Some-college,Tech-support
40-49,Male,Low,HS-grad,Craft-repair
50-59,Male,Low,HS-grad,Other-service
20-29,Any,High,HS-grad,Transport-moving
30-39,Male,Low,Some-college,Craft-repair
20-29,Male,Low,HS-grad,Other-service
40-49,Male,Low,Bachelors,Prof-specialty
40-49,Any,High,Some-college,Prof-specialty
30-39,Any,Low,HS-grad,Craft-repair
20-29,Any,Low,Assoc-acdm,Sales
40-49,Male,Low,HS-grad,Craft-repair
60-69,Female,Low,HS-grad,Adm-clerical
20-29,Male,Low,Some-college,Tech-support
40-49,Any,Low,Some-college,Craft-repair
50-59,Any,Low,Bachelors,Prof-specialty
70-79,Any,Low,HS-grad,Protective-serv
50-59,Male,High,Some-college,Sales
40-49,Any,High,Bachelors,Craft-repair
20-29,Female,Low,Bachelors,Adm-clerical
50-59,Male,Low,Bachelors,Other-service
20-29,Male,Low,Some-college,Other-service
30-39,Female,Low,HS-grad,Adm-clerical
20-29,Male,Low,Bachelors,Exec-managerial
10-19,Female,Low,Some-college,Other-service
60-69,Male,High,Masters,Sales
40-49,Any,Low,HS-grad,Machine-op-inspct
20-29,Male,Low,11th,Other-service
40-49,Male,Low,Some-college,Transport-moving
50-59,Male,High,5th-6th,Exec-managerial
40-49,Male,High,Bachelors,Prof-specialty
20-29,Any,Low,HS-grad,Other-service
60-69,Female,Low,7th-8th,Machine-op-inspct
40-49,Female,High,Masters,Prof-specialty
10-19,Male,Low,Some-college,Sales
30-39,Any,Low,Assoc-acdm,Craft-repair
10-19,Any,Low,9th,Other-service
40-49,Any,High,Bachelors,Exec-managerial
30-39,Male,Low,Some-college,Craft-repair
30-39,Male,High,HS-grad,Protective-serv
40-49,Any,High,Bachelors,Sales
30-39,Any,Low,Some-college,Handlers-cleaners
40-49,Any,Low,Some-college,Craft-repair
20-29,Any,Low,HS-grad,Other-service
60-69,Any,Low,Assoc-voc,Sales
50-59,Male,High,10th,Sales
20-29,Any,Low,Bachelors,Prof-specialty
30-39,Any,Low,Some-college,Exec-managerial
30-39,Male,Low,HS-grad,Craft-repair
50-59,Male,Low,HS-grad,Sales
30-39,Any,High,HS-grad,Transport-moving
20-29,Any,Low,HS-grad,Exec-managerial
20-29,Any,Low,HS-grad,Farming-fishing
30-39,Any,Low,Some-college,Sales
30-39,Any,Low,11th,Handlers-cleaners
40-49,Any,Low,HS-grad,Transport-moving
60-69,Any,High,Bachelors,Exec-managerial
20-29,Any,Low,HS-grad,Machine-op-inspct
40-49,Male,Low,5th-6th,Other-service
50-59,Any,Low,HS-grad,Prof-specialty
40-49,Any,Low,Assoc-acdm,Sales
30-39,Any,Low,HS-grad,Machine-op-inspct
40-49,Male,Low,HS-grad,Sales
60-69,Male,Low,Some-college,Craft-repair
30-39,Male,Low,HS-grad,Machine-op-inspct
50-59,Any,Low,Some-college,Other-service
20-29,Any,Low,Some-college,Priv-house-serv
50-59,Any,Low,Masters,Farming-fishing
50-59,Female,Low,HS-grad,Sales
40-49,Male,Low,10th,Craft-repair
30-39,Any,Low,Masters,Prof-specialty
20-29,Any,Low,10th,Other-service
40-49,Any,Low,Bachelors,Adm-clerical
40-49,Male,Low,Some-college,Sales
30-39,Female,High,Doctorate,Prof-specialty
20-29,Female,Low,Bachelors,Prof-specialty
20-29,Any,Low,HS-grad,Handlers-cleaners
20-29,Any,Low,Some-college,Other-service
60-69,Any,Low,Doctorate,Prof-specialty
30-39,Any,Low,HS-grad,Exec-managerial
20-29,Any,Low,Some-college,Craft-repair
20-29,Male,Low,Some-college,Other-service
40-49,Any,Low,HS-grad,Exec-managerial
50-59,Any,High,Prof-school,Prof-specialty
60-69,Any,Low,7th-8th,Craft-repair
20-29,Male,Low,HS-grad,Other-service
40-49,Any,Low,Bachelors,Prof-specialty
60-69,Female,Low,HS-grad,Sales
20-29,Any,Low,Masters,Exec-managerial
60-69,Any,Low,HS-grad,Craft-repair
10-19,Any,Low,12th,Other-service
60-69,Any,High,Bachelors,Sales
20-29,Any,Low,HS-grad,Machine-op-inspct
50-59,Any,High,Bachelors,Exec-managerial
20-29,Male,Low,Some-college,Protective-serv
20-29,Any,Low,Some-college,Sales
20-29,Male,Low,Bachelors,Exec-managerial
30-39,Any,High,Assoc-voc,Tech-support
30-39,Male,Low,Some-college,Transport-moving
30-39,Male,Low,HS-grad,Transport-moving
30-39,Male,Low,HS-grad,Handlers-cleaners
20-29,Any,Low,HS-grad,Other-service
20-29,Any,Low,Bachelors,Prof-specialty
40-49,Female,Low,Assoc-voc,Other-service
50-59,Any,Low,Masters,Exec-managerial
30-39,Any,Low,HS-grad,Craft-repair
40-49,Male,High,Masters,Adm-clerical
50-59,Any,Low,HS-grad,Farming-fishing
20-29,Male,High,HS-grad,Craft-repair
30-39,Any,High,Prof-school,Prof-specialty
20-29,Any,Low,Some-college,Adm-clerical
60-69,Female,Low,HS-grad,Sales
20-29,Any,Low,11th,Craft-repair
20-29,Any,Low,10th,Machine-op-inspct
30-39,Any,High,Some-college,Prof-specialty
40-49,Male,Low,Some-college,Transport-moving
60-69,Male,Low,Bachelors,Craft-repair
30-39,Female,Low,Assoc-acdm,Adm-clerical
20-29,Any,Low,HS-grad,Handlers-cleaners
30-39,Male,High,Some-college,Exec-managerial
50-59,Any,High,HS-grad,Sales
30-39,Any,Low,HS-grad,Transport-moving
40-49,Male,High,Some-college,Sales
30-39,Any,High,Bachelors,Prof-specialty
50-59,Any,High,Doctorate,Prof-specialty
20-29,Any,Low,HS-grad,Other-service
20-29,Male,High,Bachelors,Exec-managerial
40-49,Female,Low,HS-grad,Exec-managerial
20-29,Any,Low,HS-grad,Handlers-cleaners
40-49,Male,Low,Masters,Farming-fishing
60-69,Any,Low,1st-4th,Transport-moving
50-59,Any,High,Some-college,Exec-managerial
20-29,Any,Low,HS-grad,Machine-op-inspct
40-49,Female,Low,7th-8th,Other-service
50-59,Any,Low,HS-grad,Sales
60-69,Male,Low,Assoc-voc,Exec-managerial
30-39,Male,Low,Some-college,Prof-specialty
30-39,Male,High,Bachelors,Prof-specialty
40-49,Any,Low,Bachelors,Craft-repair
40-49,Female,Low,Masters,Prof-specialty
30-39,Any,High,HS-grad,Machine-op-inspct
30-39,Male,Low,HS-grad,Handlers-cleaners
50-59,Any,Low,Masters,Sales
50-59,Any,Low,HS-grad,Other-service
30-39,Female,Low,Some-college,Other-service
50-59,Any,High,HS-grad,Other-service
40-49,Any,High,Bachelors,Farming-fishing
20-29,Any,Low,Bachelors,Prof-specialty
50-59,Female,Low,11th,Other-service
30-39,Any,Low,HS-grad,Farming-fishing
50-59,Female,Low,5th-6th,Craft-repair
30-39,Any,Low,Bachelors,Sales
30-39,Male,Low,Bachelors,Exec-managerial
20-29,Male,Low,10th,Other-service
30-39,Female,Low,HS-grad,Other-service
50-59,Male,High,Masters,Sales
20-29,Any,Low,Bachelors,Prof-specialty
50-59,Any,High,Bachelors,Prof-specialty
20-29,Any,Low,HS-grad,Other-service
40-49,Any,Low,Some-college,Adm-clerical
10-19,Any,Low,HS-grad,Machine-op-inspct
20-29,Any,Low,HS-grad,Craft-repair
20-29,Any,Low,11th,Machine-op-inspct
60-69,Any,High,Some-college,Exec-managerial
40-49,Any,High,Bachelors,Exec-managerial
20-29,Any,Low,Some-college,Sales
30-39,Male,Low,HS-grad,Farming-fishing
30-39,Any,Low,HS-grad,Transport-moving
50-59,Any,High,Masters,Prof-specialty
30-39,Any,Low,Some-college,Prof-specialty
40-49,Any,Low,HS-grad,Exec-managerial
50-59,Male,Low,7th-8th,Other-service
20-29,Male,Low,Bachelors,Adm-clerical
40-49,Female,Low,Some-college,Other-service
30-39,Female,Low,Some-college,Other-service
30-39,Any,Low,HS-grad,Craft-repair
30-39,Any,Low,Bachelors,Adm-clerical
30-39,Male,Low,HS-grad,Sales
30-39,Any,Low,HS-grad,Craft-repair
20-29,Male,Low,HS-grad,Adm-clerical
40-49,Any,High,Prof-school,Prof-specialty
30-39,Any,Low,HS-grad,Machine-op-inspct
40-49,Female,High,Masters,Prof-specialty
30-39,Any,High,Bachelors,Exec-managerial
30-39,Male,Low,10th,Craft-repair
30-39,Any,Low,Bachelors,Prof-specialty
20-29,Any,Low,Some-college,Sales
40-49,Any,Low,Some-college,Exec-managerial
40-49,Any,High,HS-grad,Prof-specialty
60-69,Any,High,HS-grad,Exec-managerial
40-49,Female,Low,HS-grad,Sales
30-39,Male,High,Doctorate,Prof-specialty
20-29,Female,Low,HS-grad,Other-service
